帧ID,数据集,化学式,完整化学式,体系原子数,构型标签,能量_eV,能量_eV_per_atom,力_最大模长_eV_per_A,力_RMS_eV_per_A,体积_Angstrom3,密度_Atom_per_Angstrom3,源文件,帧序号
GST225:03860,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1087.25671,-3.553127,3.432452,1.254174,11458.0777,0.026706,data/MLIP_training_data_DFT_labeled/GST225.xyz,3860
GST225:03861,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1098.843018,-3.59099,1.36965,0.561254,12160.2113,0.025164,data/MLIP_training_data_DFT_labeled/GST225.xyz,3861
GST225:03862,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1107.691301,-3.619906,0.7656,0.288876,11344.297,0.026974,data/MLIP_training_data_DFT_labeled/GST225.xyz,3862
GST225:03863,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1096.395052,-3.58299,1.855759,0.740186,10842.4371,0.028222,data/MLIP_training_data_DFT_labeled/GST225.xyz,3863
GST225:03864,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1087.803577,-3.554914,4.098358,1.293208,11144.6244,0.027457,data/MLIP_training_data_DFT_labeled/GST225.xyz,3864
GST225:03865,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1109.539044,-3.625945,0.670858,0.363965,11748.2489,0.026046,data/MLIP_training_data_DFT_labeled/GST225.xyz,3865
GST225:03866,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1092.933272,-3.571677,1.57337,0.63974,12666.3049,0.024159,data/MLIP_training_data_DFT_labeled/GST225.xyz,3866
GST225:03867,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1115.266867,-3.644663,0.311061,0.163332,10507.7272,0.029121,data/MLIP_training_data_DFT_labeled/GST225.xyz,3867
GST225:03868,GST225,Ge2Sb2Te5,Ge68Sb68Te170,306,GST-amor-init,-1110.387686,-3.628718,0.661319,0.406164,10097.0958,0.030306,data/MLIP_training_data_DFT_labeled/GST225.xyz,3868
GST225:03869,GST225,Ge2Sb2Te5,Ge44Sb44Te110,198,GST-amor-init,-700.880716,-3.539802,2.327708,0.773783,6252.4144,0.031668,data/MLIP_training_data_DFT_labeled/GST225.xyz,3869
GST225:03870,GST225,Ge2Sb2Te5,Ge44Sb44Te110,198,GST-amor-init,-704.117413,-3.556149,1.888756,0.813598,6291.1903,0.031473,data/MLIP_training_data_DFT_labeled/GST225.xyz,3870
GST225:03871,GST225,Ge2Sb2Te5,Ge44Sb44Te110,198,GST-amor-init,-707.815369,-3.574825,0.982746,0.535208,6291.1903,0.031473,data/MLIP_training_data_DFT_labeled/GST225.xyz,3871
GST225:03872,GST225,Ge2Sb2Te5,Ge44Sb44Te110,198,GST-amor-init,-704.721019,-3.559197,1.218535,0.535352,6252.4144,0.031668,data/MLIP_training_data_DFT_labeled/GST225.xyz,3872
GST225:03873,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.630924,-3.600245,1.157111,0.550182,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3873
GST225:03874,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.135253,-3.604248,1.480992,0.607162,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3874
GST225:03875,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-451.270146,-3.581509,1.487238,0.696499,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3875
GST225:03876,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-432.327276,-3.431169,2.241097,0.859312,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3876
GST225:03877,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-437.989479,-3.476107,2.374748,0.776882,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3877
GST225:03878,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-436.858584,-3.467132,1.805903,0.781498,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3878
GST225:03879,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-441.96199,-3.507635,1.761537,0.759954,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3879
GST225:03880,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.87516,-3.538692,1.980243,0.782464,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3880
GST225:03881,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.956255,-3.563145,1.879705,0.705214,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3881
GST225:03882,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.22195,-3.565254,1.948276,0.680917,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3882
GST225:03883,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.909122,-3.570707,2.29674,0.701886,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3883
GST225:03884,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.01709,-3.60331,1.650768,0.577176,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3884
GST225:03885,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-455.207889,-3.612761,1.295048,0.602595,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3885
GST225:03886,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-428.442618,-3.400338,3.893774,1.055813,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3886
GST225:03887,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.712825,-3.608832,1.539579,0.653955,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3887
GST225:03888,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.284647,-3.605434,1.760422,0.703531,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3888
GST225:03889,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.992836,-3.595181,1.603741,0.694564,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3889
GST225:03890,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-447.740875,-3.553499,2.087464,0.769787,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3890
GST225:03891,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.345438,-3.558297,2.500897,0.821925,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3891
GST225:03892,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.741469,-3.56144,2.590538,0.779434,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3892
GST225:03893,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-431.254905,-3.422658,2.716644,1.013567,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3893
GST225:03894,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-424.404618,-3.368291,4.365354,1.054086,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3894
GST225:03895,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-438.898537,-3.483322,1.762756,0.761842,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3895
GST225:03896,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-433.812724,-3.442958,1.969457,0.946549,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3896
GST225:03897,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-436.800065,-3.466667,2.483573,0.866689,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3897
GST225:03898,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-437.117982,-3.46919,1.53126,0.750139,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3898
GST225:03899,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-438.360056,-3.479048,1.821797,0.789236,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3899
GST225:03900,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-443.261733,-3.51795,1.586394,0.747017,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3900
GST225:03901,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.280225,-3.53397,1.894933,0.66411,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3901
GST225:03902,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-446.111548,-3.540568,1.799055,0.710853,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3902
GST225:03903,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.479921,-3.559364,1.327594,0.70514,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3903
GST225:03904,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.235203,-3.565359,1.524576,0.723333,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3904
GST225:03905,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.996726,-3.579339,1.566594,0.690097,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3905
GST225:03906,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-451.385813,-3.582427,1.676468,0.683293,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3906
GST225:03907,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.817263,-3.601724,1.330914,0.574871,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3907
GST225:03908,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.192672,-3.604704,1.743833,0.698423,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3908
GST225:03909,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.286453,-3.573702,1.915947,0.739043,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3909
GST225:03910,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.036918,-3.563785,1.8114,0.769125,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3910
GST225:03911,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.762986,-3.537801,2.368166,0.828311,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3911
GST225:03912,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.054787,-3.595673,1.219667,0.552337,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3912
GST225:03913,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.194792,-3.604721,1.464397,0.58424,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3913
GST225:03914,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-431.487783,-3.424506,2.564337,0.946053,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3914
GST225:03915,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.445726,-3.535284,1.671821,0.754155,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3915
GST225:03916,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.69721,-3.537279,1.959434,0.787677,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3916
GST225:03917,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.690969,-3.53723,2.412446,0.794316,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3917
GST225:03918,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.5666,-3.575925,1.348627,0.654519,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3918
GST225:03919,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.796594,-3.569814,1.67581,0.665294,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3919
GST225:03920,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-428.710375,-3.402463,2.193976,0.853248,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3920
GST225:03921,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-455.059029,-3.61158,1.376166,0.562888,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3921
GST225:03922,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-455.59479,-3.615832,1.371722,0.610828,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3922
GST225:03923,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.743778,-3.609078,1.39052,0.622916,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3923
GST225:03924,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.940521,-3.610639,1.491348,0.639576,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3924
GST225:03925,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.744035,-3.601143,1.618875,0.633333,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3925
GST225:03926,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.743224,-3.601137,1.441639,0.670047,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3926
GST225:03927,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.980142,-3.603017,1.70844,0.649221,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3927
GST225:03928,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-431.013108,-3.420739,1.689099,0.761172,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3928
GST225:03929,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.147298,-3.588471,1.620662,0.716138,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3929
GST225:03930,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.359,-3.566341,2.282309,0.821437,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3930
GST225:03931,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.275192,-3.573613,1.995924,0.775656,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3931
GST225:03932,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-447.130719,-3.548656,2.252544,0.748048,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3932
GST225:03933,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-446.383358,-3.542725,2.512397,0.787861,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3933
GST225:03934,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.368292,-3.606098,1.255957,0.573244,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3934
GST225:03935,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-436.259847,-3.46238,1.528597,0.751119,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3935
GST225:03936,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.798661,-3.538085,2.654624,0.770885,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3936
GST225:03937,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.890052,-3.562619,2.094221,0.799133,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3937
GST225:03938,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-437.624578,-3.473211,1.835979,0.771374,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3938
GST225:03939,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-443.461893,-3.519539,1.674001,0.729157,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3939
GST225:03940,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.168178,-3.564827,1.770438,0.710667,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3940
GST225:03941,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-428.140224,-3.397938,2.188881,0.969392,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3941
GST225:03942,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-451.851407,-3.586122,1.560285,0.660883,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3942
GST225:03943,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.286129,-3.605445,1.128689,0.530994,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3943
GST225:03944,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.985186,-3.610994,1.533178,0.652723,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3944
GST225:03945,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.780674,-3.60937,1.344804,0.628011,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3945
GST225:03946,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.091645,-3.603902,1.957108,0.660393,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3946
GST225:03947,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.112528,-3.588195,1.772376,0.724389,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3947
GST225:03948,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-447.924082,-3.554953,1.684942,0.750617,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3948
GST225:03949,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.054776,-3.595673,1.219668,0.552336,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3949
GST225:03950,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.555375,-3.607582,1.364975,0.571314,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3950
GST225:03951,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.093979,-3.60392,2.371948,0.657028,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3951
GST225:03952,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-437.984527,-3.476068,1.678468,0.696547,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3952
GST225:03953,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.207121,-3.588945,1.775892,0.662144,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3953
GST225:03954,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-427.014288,-3.389002,2.307945,0.944813,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3954
GST225:03955,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-431.212549,-3.422322,4.20095,1.031739,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3955
GST225:03956,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-432.517907,-3.432682,2.164318,0.872205,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3956
GST225:03957,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-435.022954,-3.452563,2.279394,0.832084,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3957
GST225:03958,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-432.808951,-3.434992,2.163311,0.84374,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3958
GST225:03959,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-440.981756,-3.499855,1.51069,0.703896,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3959
GST225:03960,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-440.753705,-3.498045,1.932932,0.787553,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3960
GST225:03961,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-443.711578,-3.52152,1.555113,0.746806,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3961
GST225:03962,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-445.861678,-3.538585,1.851379,0.706833,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3962
GST225:03963,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.46936,-3.591027,1.877202,0.625299,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3963
GST225:03964,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.599876,-3.599999,1.564036,0.678504,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3964
GST225:03965,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.177535,-3.604584,1.477203,0.664892,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3965
GST225:03966,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.859912,-3.594126,1.835623,0.779014,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3966
GST225:03967,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-451.105958,-3.580206,1.771423,0.74684,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3967
GST225:03968,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.303634,-3.573838,1.739218,0.747141,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3968
GST225:03969,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-430.927558,-3.42006,2.896176,0.944867,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3969
GST225:03970,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-432.790183,-3.434843,2.162032,0.953315,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3970
GST225:03971,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.433265,-3.606613,1.281479,0.60286,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3971
GST225:03972,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-454.331139,-3.605803,1.496281,0.658433,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3972
GST225:03973,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-430.379928,-3.415714,3.408689,0.947563,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3973
GST225:03974,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.367744,-3.598157,1.864176,0.67631,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3974
GST225:03975,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.945906,-3.602745,1.443153,0.691919,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3975
GST225:03976,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.06298,-3.587801,1.551632,0.672819,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3976
GST225:03977,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-452.463135,-3.590977,1.691945,0.693445,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3977
GST225:03978,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-431.04276,-3.420974,2.583295,0.873864,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3978
GST225:03979,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-453.017071,-3.595374,1.862427,0.708252,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3979
GST225:03980,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-430.695808,-3.418221,3.182401,1.085124,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3980
GST225:03981,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-448.186279,-3.557034,1.794804,0.78341,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3981
GST225:03982,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.358128,-3.566334,1.97616,0.823102,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3982
GST225:03983,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-449.067582,-3.564028,1.796086,0.7946,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3983
GST225:03984,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-450.57694,-3.576007,2.164963,0.782679,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3984
GST225:03985,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-434.954038,-3.452016,1.744571,0.751101,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3985
GST225:03986,GST225,Ge2Sb2Te5,Ge28Sb28Te70,126,nvt_qunench_heat,-444.295985,-3.526159,1.432398,0.687294,4500.0,0.028,data/MLIP_training_data_DFT_labeled/GST225.xyz,3986
